date,กบินทร์บุรี,กระบี่,กรุงเทพมหานคร,กรุงเทพฯ ท่าเรือคลองเตย,กรุงเทพฯ บางนา สกษ.,กาญจนบุรี,กาฬสินธุ์,กำแพงเพชร,ขอนแก่น,คอหงษ์ สกษ.,จันทบุรี,ฉวาง,ฉะเชิงเทรา,ชลบุรี,ชัยนาท สกษ.,ชัยภูมิ,ชุมพร,ดอยมูเซอ สกษ.,ดอยอ่างขาง,ตรัง,ตราด,ตะกั่วป่า,ตาก,ตากฟ้า สกษ.,ทองผาภูมิ,ทุ่งช้าง,ท่าตูม,ท่าพระ สกษ.,ท่าวังผา,นครปฐม,นครพนม,นครพนม สกษ.,นครราชสีมา,นครศรีธรรมราช,นครศรีธรรมราช สกษ.,นครสวรรค์,นราธิวาส,นางรอง,นำร่อง,น่าน,น่าน สกษ.,บัวชุม,บุรีรัมย์,ปทุมธานี สกษ.,ประจวบคีรีขันธ์,ปราจีนบุรี,ปัตตานี,ปากช่อง สกษ.,พระนครศรีอยุธยา,พระแสง สอท.,พลิ้ว สกษ.,พะเยา,พัทยา,พัทลุง สกษ.,พิจิตร สกษ.,พิษณุโลก,ภูเก็ต,ภูเก็ต (ศูนย์ฯ),มหาสารคาม,มุกดาหาร,ยะลา สกษ.,ระนอง,ระยอง,ราชบุรี,ร้อยเอ็ด,ร้อยเอ็ด สกษ.,ลพบุรี,ลำปาง,ลำปาง สกษ.,ลำพูน,วิเชียรบุรี,ศรีสะเกษ,ศรีสำโรง สกษ.,สกลนคร,สกลนคร สกษ.,สงขลา,สตูล,สนามบินดอนเมือง,สนามบินสุวรรณภูมิ,สมุทรปราการ สกษ.,สระแก้ว,สวี สกษ.,สะเดา,สัตหีบ,สุพรรณบุรี,สุราษฎร์ธานี,สุราษฎร์ธานี สกษ.,สุรินทร์,สุรินทร์ สกษ.,สุโขทัย,หนองคาย,หนองบัวลำภู,หนองพลับ สกษ.,หล่มสัก,หัวหิน,หาดใหญ่,ห้วยโป่ง สกษ.,อรัญประเทศ,อุดรธานี,อุตรดิตถ์,อุบลราชธานี (ศูนย์ฯ),อุบลราชธานี สกษ.,อุ้มผาง,อู่ทอง สกษ.,เกาะลันตา,เกาะสมุย,เกาะสีชัง,เขื่อนภูมิพล,เชียงราย,เชียงราย สกษ.,เชียงใหม่,เถิน,เพชรบุรี,เพชรบูรณ์,เลย,เลย สกษ.,แพร่,แม่สอด,แม่สะเรียง,แม่ฮ่องสอน,แหลมฉบัง,โชคชัย
2017-10-15,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.1,7.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.3,0.2,2.1,4.5,ไม่มีฝน,4.8,0.3,ไม่มีฝน,ไม่มีฝน,22.3,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,30.9,ไม่มีฝน,ไม่มีฝน,1.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,2.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.1,ไม่มีฝน,ไม่มีฝน,1.0,7.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.1,ไม่มีฝน,ไม่มีฝน,20.8,ไม่มีฝน,3.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,16.2,0.8,14.4,1.2,ไม่มีฝน,6.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,2.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,42.6,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.6,ไม่มีฝน,13.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.2,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,8.4,ไม่มีฝน,ไม่มีฝน,8.3,ไม่มีฝน,ไม่มีฝน,9.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.0,0.2,ไม่มีฝน,ไม่มีฝน
2017-10-16,ไม่มีฝน,ไม่มีฝน,49.0,12.5,10.8,ไม่มีฝน,0.1,ไม่มีฝน,10.2,ไม่มีฝน,8.3,0.2,ไม่มีฝน,ไม่มีฝน,,3.5,0.7,ไม่มีฝน,1.0,ไม่มีฝน,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,2.5,4.2,50.0,0.2,ไม่มีฝน,16.6,12.7,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.0,,ไม่มีฝน,ไม่มีฝน,0.8,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.8,10.3,5.6,ไม่มีฝน,ไม่มีฝน,5.4,ไม่มีฝน,ไม่มีฝน,12.5,8.2,ไม่มีฝน,32.6,1.4,ฝนเล็กน้อย,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,1.3,8.4,31.0,ไม่มีฝน,28.9,7.8,21.4,15.5,ไม่มีฝน,ไม่มีฝน,19.7,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.3,ไม่มีฝน,,14.2,26.5,6.4,96.9,22.6,ไม่มีฝน,7.5,ไม่มีฝน,17.6,2.0,57.2,14.6,0.7,ไม่มีฝน,ไม่มีฝน,0.5,ไม่มีฝน,3.2,4.1,1.8,6.7,56.2,ไม่มีฝน,4.5,55.7,123.9,21.2,ไม่มีฝน,0.2,9.8,ไม่มีฝน,ไม่มีฝน
2017-10-17,14.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,18.9,8.8,49.9,0.4,ไม่มีฝน,5.4,ไม่มีฝน,9.0,ไม่มีฝน,61.5,0.9,ไม่มีฝน,53.7,ไม่มีฝน,ไม่มีฝน,24.4,ไม่มีฝน,152.1,3.0,27.3,ไม่มีฝน,6.7,0.2,ไม่มีฝน,8.9,1.2,ฝนเล็กน้อย,0.5,ไม่มีฝน,ไม่มีฝน,1.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.7,6.0,0.2,ไม่มีฝน,4.9,32.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,20.4,1.0,,ไม่มีฝน,10.4,16.8,38.7,ไม่มีฝน,ไม่มีฝน,77.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,20.0,0.9,2.1,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,,1.2,6.0,3.6,8.6,10.9,ไม่มีฝน,0.1,19.2,0.5,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,18.3,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,7.4,98.6,ไม่มีฝน,ไม่มีฝน,10.0,6.8,9.6,5.2,3.7,5.2,ไม่มีฝน,21.2,34.8,1.6,5.5,0.4
2017-10-18,ไม่มีฝน,ไม่มีฝน,14.1,13.8,20.8,1.7,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,5.9,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,28.0,0.3,1.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,0.2,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.1,1.8,1.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,2.0,2.2,2.6,ไม่มีฝน,ไม่มีฝน,3.0,ไม่มีฝน,ไม่มีฝน,21.5,ไม่มีฝน,2.0,0.8,36.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,21.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.2,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.1,ไม่มีฝน,ไม่มีฝน,,27.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,24.1,ไม่มีฝน,ไม่มีฝน,0.2,1.0,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.1,14.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน
2017-10-19,2.9,ไม่มีฝน,1.3,1.7,1.7,2.3,ไม่มีฝน,ไม่มีฝน,1.0,ไม่มีฝน,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,1.5,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,ไม่มีฝน,ไม่มีฝน,,29.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.9,ไม่มีฝน,19.0,ไม่มีฝน,ไม่มีฝน,1.1,ไม่มีฝน,8.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.2,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.8,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,1.8,5.5,3.6,ไม่มีฝน,ไม่มีฝน,18.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,2.2,5.1,ไม่มีฝน,1.8,ไม่มีฝน,13.9,2.3,3.3,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,3.2,4.7,ไม่มีฝน,ไม่มีฝน,2.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,22.5,ไม่มีฝน,28.4,ไม่มีฝน,16.9,ไม่มีฝน,4.0,ไม่มีฝน,2.6,2.0,ไม่มีฝน,0.1
2017-10-20,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,ไม่มีฝน,7.8,ไม่มีฝน,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,6.9,ไม่มีฝน,ไม่มีฝน,6.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,0.3,16.7,6.8,ไม่มีฝน,ไม่มีฝน,2.9,ไม่มีฝน,0.1,0.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.5,ไม่มีฝน
2017-10-21,3.4,ไม่มีฝน,115.4,88.0,58.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.3,7.3,16.7,0.9,,0.7,8.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.4,ไม่มีฝน,ไม่มีฝน,20.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.8,ไม่มีฝน,,19.9,ไม่มีฝน,29.0,2.8,38.2,ไม่มีฝน,13.2,31.6,0.2,48.2,ไม่มีฝน,59.4,ไม่มีฝน,1.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,38.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,45.9,2.0,1.7,4.9,ไม่มีฝน,ไม่มีฝน,6.3,42.1,ไม่มีฝน,20.9,ไม่มีฝน,ไม่มีฝน,,0.8,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,1.4,ไม่มีฝน,31.4,0.4,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,23.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,3.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.0,ไม่มีฝน,ฝนเล็กน้อย,29.7,ฝนเล็กน้อย
2017-10-22,0.4,ไม่มีฝน,9.9,9.4,14.4,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,7.4,ไม่มีฝน,12.4,8.3,6.1,ไม่มีฝน,0.2,ไม่มีฝน,4.1,ไม่มีฝน,14.9,ไม่มีฝน,ไม่มีฝน,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,4.8,14.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,14.0,16.2,ไม่มีฝน,16.2,0.3,,ไม่มีฝน,ไม่มีฝน,9.3,2.7,0.2,ไม่มีฝน,ไม่มีฝน,17.1,9.0,41.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,0.2,5.6,6.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,29.8,6.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.9,11.6,9.2,9.3,ไม่มีฝน,2.9,0.6,6.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.8,ไม่มีฝน,ไม่มีฝน,14.6,ไม่มีฝน,ไม่มีฝน,6.0,0.8,ไม่มีฝน,ไม่มีฝน,12.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,10.5,9.9,1.7,ไม่มีฝน,0.3,9.0,28.2,ไม่มีฝน
2017-10-23,ฝนเล็กน้อย,ไม่มีฝน,28.0,23.5,0.3,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,13.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.3,0.2,26.1,ไม่มีฝน,9.7,ไม่มีฝน,0.4,ไม่มีฝน,48.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,23.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.7,1.1,,ไม่มีฝน,ไม่มีฝน,3.3,3.5,2.5,ไม่มีฝน,2.5,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,7.2,ไม่มีฝน,14.6,3.7,ไม่มีฝน,36.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,23.8,3.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,3.1,ไม่มีฝน,ไม่มีฝน,2.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,0.1,0.8,ไม่มีฝน,,ไม่มีฝน,23.7,10.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,3.8,ไม่มีฝน,3.2,ไม่มีฝน,6.1,ไม่มีฝน,9.9,0.7,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,7.8,10.5,0.4,ไม่มีฝน,21.8,ไม่มีฝน,0.8,3.6,1.5,1.4,4.2,0.8,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.9,ไม่มีฝน,0.6,10.5,ไม่มีฝน
2017-10-24,ฝนเล็กน้อย,24.0,21.0,17.6,24.0,14.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,17.2,1.0,55.3,46.4,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,2.4,ฝนเล็กน้อย,18.9,4.5,ไม่มีฝน,ไม่มีฝน,2.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,43.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.7,ไม่มีฝน,18.8,11.5,13.5,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,13.3,15.6,0.4,ไม่มีฝน,ไม่มีฝน,15.5,ไม่มีฝน,51.6,ไม่มีฝน,28.0,ไม่มีฝน,ไม่มีฝน,1.4,5.2,0.2,ไม่มีฝน,ไม่มีฝน,0.4,3.0,6.7,4.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.2,27.6,ไม่มีฝน,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,44.6,ไม่มีฝน,34.9,12.0,34.1,ฝนเล็กน้อย,0.2,ฝนเล็กน้อย,44.0,29.5,14.0,0.3,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,16.8,ไม่มีฝน,5.9,2.8,3.0,0.1,ไม่มีฝน,1.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,28.1,3.6,2.2,3.4,ไม่มีฝน,21.4,17.6,5.0,0.6,93.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,13.9,ฝนเล็กน้อย,55.0,ไม่มีฝน
2017-10-25,ไม่มีฝน,1.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.2,ไม่มีฝน,0.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,14.8,ไม่มีฝน,35.6,ไม่มีฝน,13.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.1,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,17.9,3.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,7.1,ไม่มีฝน,4.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,14.4,9.5,1.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,23.1,37.3,14.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.5,ไม่มีฝน,ไม่มีฝน,28.0,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,1.2,ไม่มีฝน,11.7,2.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.5,ไม่มีฝน,ไม่มีฝน,17.2,0.2,ไม่มีฝน,0.1,7.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.3,35.9,ไม่มีฝน,ไม่มีฝน
2017-10-26,ไม่มีฝน,0.3,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.3,ไม่มีฝน,19.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,2.4,ไม่มีฝน,3.4,6.0,1.1,6.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,6.5,15.6,18.4,15.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.4,ไม่มีฝน,1.6,ฝนเล็กน้อย,0.2,5.6,2.0,ไม่มีฝน,ไม่มีฝน,4.2,6.3,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,18.2,ไม่มีฝน,ไม่มีฝน,1.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,59.6,5.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.2,0.2,6.2,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,16.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,1.6,13.2,7.1,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,57.0,45.6,ไม่มีฝน,ไม่มีฝน
2017-10-27,ไม่มีฝน,12.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,ไม่มีฝน,3.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,3.5,7.9,12.7,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,12.4,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,8.6,2.6,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,33.0,ไม่มีฝน,ไม่มีฝน,0.2,ไม่มีฝน,ฝนเล็กน้อย,ไม่มีฝน,14.4,ไม่มีฝน,2.2,7.2,ฝนเล็กน้อย,ไม่มีฝน,ไม่มีฝน,0.3,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.5,20.0,0.6,ไม่มีฝน,ไม่มีฝน,1.5,ไม่มีฝน,ไม่มีฝน,12.3,9.5,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,15.0,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,11.2,ไม่มีฝน,ไม่มีฝน,,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,5.2,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,0.4,8.1,ไม่มีฝน,ไม่มีฝน,0.1,ไม่มีฝน,1.9,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน,ไม่มีฝน
